accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp_s,label
-1.0798,-6.4262,7.1948,14.893,-11.1087,14.893,303.464453125,MOTION
,,,,,,303.47465625,MOTION
-1.4294,-6.8476,7.0942,10.3153,-4.0284,14.6489,303.48484375,MOTION
,,,,,,303.495046875,MOTION
-1.2642,-7.0248,6.9554,10.7425,0.6714,9.0945,303.505234375,MOTION
,,,,,,303.5154375,MOTION
-0.929,-6.4478,6.6321,10.4984,4.5167,-3.296,303.525640625,MOTION
,,,,,,303.535828125,MOTION
-0.747,-6.0862,6.7135,3.1129,14.0996,-14.0996,303.54603125,MOTION
,,,,,,303.55621875,MOTION
-0.8188,-6.0815,7.1637,-2.5025,27.2835,-16.1748,303.566421875,MOTION
,,,,,,303.576609375,MOTION
-1.0798,-6.3041,7.7191,-7.7517,38.1481,-17.3956,303.5868125,MOTION
,,,,,,303.597015625,MOTION
-1.1157,-6.4861,8.1621,-11.0477,41.3221,-20.5695,303.607203125,MOTION
,,,,,,303.61740625,MOTION
-0.9433,-6.1341,8.131,-9.2166,34.1807,-24.8421,303.627609375,MOTION
,,,,,,303.637796875,MOTION
-0.929,-5.9785,7.9705,-11.2918,25.2693,-27.0394,303.648,MOTION
,,,,,,303.658203125,MOTION
-1.1325,-5.9354,7.8125,-9.7659,18.9825,-19.5929,303.668390625,MOTION
,,,,,,303.67859375,MOTION
-0.7734,-6.4741,7.9418,-7.5076,13.4281,-10.2542,303.688796875,MOTION
,,,,,,303.698984375,MOTION
-1.1804,-6.6657,7.6904,-6.0427,7.1413,-5.5544,303.7091875,MOTION
,,,,,,303.719390625,MOTION
-1.4605,-7.0823,7.688,-6.1647,2.5636,-3.5401,303.729578125,MOTION
,,,,,,303.73978125,MOTION
-1.2163,-7.7479,7.9035,-0.5493,0.9766,3.7233,303.749984375,MOTION
,,,,,,303.760171875,MOTION
-1.3671,-8.0184,8.1286,-2.9298,7.5686,3.7843,303.770375,MOTION
,,,,,,303.780578125,MOTION
-1.403,-8.1286,8.5619,-13.4281,17.5176,-4.8219,303.790765625,MOTION
,,,,,,303.80096875,MOTION
-1.2115,-8.0783,8.9139,-14.6489,16.2358,-9.888,303.811171875,MOTION
,,,,,,303.821359375,MOTION
-1.3671,-7.9753,8.9881,-11.6581,5.9206,-10.2542,303.8315625,MOTION
,,,,,,303.841765625,MOTION
-1.0415,-7.9777,8.9546,-5.3713,-3.8453,-7.8127,303.85196875,MOTION
,,,,,,303.86215625,MOTION
-0.6848,-7.7598,8.9905,0.4273,-6.4699,-7.2024,303.872359375,MOTION
,,,,,,303.8825625,MOTION
-0.237,-7.5396,9.2491,-8.9114,1.587,-12.6347,303.89275,MOTION
,,,,,,303.902953125,MOTION
-1.4509,-7.1517,9.4837,-26.368,13.4281,-16.6021,303.91315625,MOTION
,,,,,,303.92334375,MOTION
-0.9697,-7.1996,9.9937,-32.3496,17.8838,-12.4516,303.933546875,MOTION
,,,,,,303.94375,MOTION
-0.2131,-8.1262,9.9338,-20.9967,9.4607,-3.0519,303.9539375,MOTION
,,,,,,303.964140625,MOTION
-0.3855,-7.5779,9.5364,-20.2643,0.6104,-11.3529,303.97434375,MOTION
,,,,,,303.98453125,MOTION
-0.4741,-6.7327,9.3496,-23.9265,2.5025,-13.9775,303.994734375,MOTION
,,,,,,304.0049375,MOTION
-1.4437,-7.0128,9.8524,-29.2978,14.5268,-1.3428,304.015125,MOTION
,,,,,,304.025328125,MOTION
-2.6457,-8.3704,10.5827,-35.8898,27.7718,17.7618,304.03553125,MOTION
,,,,,,304.04571875,MOTION
-2.8205,-9.1102,10.858,-26.6732,20.9967,24.3538,304.055921875,MOTION
,,,,,,304.066109375,MOTION
-2.921,-8.9713,10.4366,-17.0904,-3.4181,4.3336,304.0763125,MOTION
,,,,,,304.086515625,MOTION
-2.5571,-7.4749,9.0767,-8.6673,-28.2601,-30.2133,304.096703125,MOTION
,,,,,,304.10690625,MOTION
-2.1764,-5.8229,7.6737,0.9766,-42.1155,-49.6231,304.117109375,MOTION
,,,,,,304.127296875,MOTION
-1.573,-5.6768,6.8692,4.3947,-38.6364,-44.6791,304.1375,MOTION
,,,,,,304.147703125,MOTION
-2.1884,-5.7989,6.3688,7.0803,-23.6824,-35.4015,304.157890625,MOTION
,,,,,,304.16809375,MOTION
-1.7622,-6.0575,6.8452,2.5636,-4.0284,-31.4951,304.178296875,MOTION
,,,,,,304.188484375,MOTION
-2.9138,-5.9354,7.2762,-20.5084,17.0904,-38.0261,304.1986875,MOTION
,,,,,,304.208890625,MOTION
-3.1964,-5.5763,7.2954,-31.1289,18.067,-39.8572,304.21909375,MOTION
,,,,,,304.22928125,MOTION
-3.9577,-6.2467,7.0583,-10.4984,-1.709,-21.2409,304.239484375,MOTION
,,,,,,304.2496875,MOTION
-4.0751,-7.1732,6.6848,12.7567,-21.1188,-3.1739,304.259875,MOTION
,,,,,,304.270078125,MOTION
-3.8141,-7.099,6.0551,27.2225,-31.8613,-9.949,304.28028125,FALL
,,,,,,304.29046875,FALL
-3.328,-6.1246,5.332,14.9541,-23.6213,-37.1715,304.300671875,FALL
,,,,,,304.310875,FALL
-2.1189,-4.767,4.9514,-3.4791,-5.4933,-60.3656,304.3210625,FALL
,,,,,,304.331265625,FALL
-3.2538,-3.8141,4.6425,-28.9926,29.2367,-75.0755,304.341453125,FALL
,,,,,,304.35165625,FALL
-2.7798,-3.522,5.3584,-43.7635,64.9434,-70.0705,304.361859375,FALL
,,,,,,304.372046875,FALL
-2.6193,-4.5874,6.182,-47.853,91.1283,-51.5763,304.38225,FALL
,,,,,,304.392453125,FALL
-2.174,-4.5539,6.0647,-33.9976,86.8557,-54.384,304.402640625,FALL
,,,,,,304.41284375,FALL
-1.4605,-4.2355,5.1142,2.0142,58.5955,-60.2435,304.423046875,FALL
,,,,,,304.433234375,FALL
0.3879,-3.8572,4.6688,28.6264,43.1532,-59.1449,304.4434375,FALL
,,,,,,304.453640625,FALL
-1.1205,-3.9841,4.7622,5.3102,65.2486,-69.7043,304.46384375,FALL
,,,,,,304.47403125,FALL
2.1908,-3.7662,5.6912,0.9156,83.5597,-65.7979,304.484234375,FALL
,,,,,,304.494421875,FALL
-0.8883,-2.933,5.2746,-37.1715,96.4385,-85.0856,304.504625,FALL
,,,,,,304.514828125,FALL
-0.9098,-4.3983,4.87,-44.2518,84.4142,-78.3105,304.525015625,FALL
,,,,,,304.53521875,FALL
0.577,-3.6824,3.8763,5.1881,29.5419,-68.7277,304.545421875,FALL
,,,,,,304.555609375,FALL
-0.3041,-2.6888,1.9944,-12.7567,-11.2308,-99.7955,304.5658125,FALL
,,,,,,304.576015625,FALL
2.0782,-1.9394,0.7805,-8.6062,-49.6841,-117.008,304.586203125,FALL
,,,,,,304.59640625,FALL
3.8284,-0.4693,0.2083,-2.1973,-53.2853,-136.1126,304.606609375,FALL
,,,,,,304.616796875,FALL
4.3097,0.1987,0.1604,-63.9058,5.2492,-170.5374,304.627,FALL
,,,,,,304.637203125,FALL
3.9482,1.5156,0.3208,-92.41,55.9709,-178.6554,304.647390625,FALL
,,,,,,304.65759375,FALL
1.8196,1.0128,-0.3735,-106.3875,80.752,-161.3819,304.66778125,FALL
,,,,,,304.677984375,FALL
0.6824,0.6201,0.1939,-73.7938,95.0957,-105.533,304.6881875,FALL
,,,,,,304.698375,FALL
-1.8412,-2.8755,2.4948,-103.0915,166.509,-31.8613,304.708578125,FALL
,,,,,,304.718765625,FALL
-2.0615,-7.0296,5.763,-137.8216,255.562,14.3437,304.72896875,FALL
,,,,,,304.739171875,FALL
-2.2458,-8.5356,8.5164,-122.1351,303.5981,2.9908,304.749359375,FALL
,,,,,,304.7595625,FALL
-3.6082,-8.6553,10.8125,-103.3357,312.6316,-68.3615,304.769765625,FALL
,,,,,,304.779953125,FALL
-4.2762,-7.9227,12.7591,-134.3425,317.9418,-142.2773,304.79015625,FALL
,,,,,,304.800359375,FALL
-4.2187,-8.0783,13.5205,-137.6385,285.8974,-157.0482,304.810546875,FALL
,,,,,,304.82075,FALL
0.9098,-6.364,13.8748,-90.5789,221.6254,-138.8592,304.830953125,FALL
,,,,,,304.841140625,FALL
0.5507,-5.2052,13.2619,-108.0966,214.7282,-119.5105,304.85134375,FALL
,,,,,,304.861546875,FALL
-1.6113,-7.2403,13.6665,-129.7647,246.5896,-44.1908,304.871734375,FALL
,,,,,,304.8819375,FALL
0.7686,-9.3113,14.1334,-90.9452,261.4826,48.5244,304.892140625,FALL
,,,,,,304.902328125,FALL
-0.6896,-10.6162,12.716,-55.9099,239.8144,70.0705,304.91253125,FALL
,,,,,,304.92271875,FALL
0.8979,-11.4111,11.1645,-1.8311,200.0183,69.1549,304.932921875,FALL
,,,,,,304.943125,FALL
0.7901,-10.9945,9.7567,20.0201,207.5259,40.8338,304.9533125,FALL
,,,,,,304.963515625,FALL
2.5236,-9.6489,9.8477,18.4332,250.1297,-2.0753,304.97371875,FALL
,,,,,,304.98390625,FALL
1.4701,-9.0551,10.5492,0.4883,302.8657,-4.944,304.994109375,FALL
,,,,,,305.0043125,FALL
-1.8388,-11.2794,11.1813,-11.597,319.834,46.205,305.0145,FALL
,,,,,,305.024703125,FALL
-2.1884,-13.0608,10.3217,-6.2258,273.3238,119.2053,305.034890625,FALL
,,,,,,305.04509375,FALL
-5.1836,-13.9682,6.7495,28.077,152.5925,149.2965,305.055296875,FALL
,,,,,,305.065484375,FALL
-5.3728,-13.3074,2.9665,126.1025,-12.8788,135.5022,305.0756875,FALL
,,,,,,305.085875,FALL
-3.1341,-13.6019,0.3136,212.775,-111.8809,127.8115,305.096078125,FALL
,,,,,,305.10628125,FALL
0.9984,-13.5779,-1.2761,245.5519,-108.4628,93.5087,305.11646875,FALL
,,,,,,305.126671875,FALL
-2.2841,-11.471,-2.6457,205.4506,-35.5235,6.7141,305.136875,FALL
,,,,,,305.1470625,FALL
-6.9314,-12.3018,-2.0782,144.4136,70.9861,-38.3312,305.157265625,FALL
,,,,,,305.167453125,FALL
-7.2642,-14.2651,0.3544,150.6394,138.554,-16.1138,305.17765625,FALL
,,,,,,305.18784375,FALL
-1.3887,-16.9826,2.8252,128.7881,183.1111,-32.0444,305.198046875,FALL
,,,,,,305.20825,FALL
-1.9633,-14.9594,3.8931,86.0622,218.8787,-146.733,305.2184375,FALL
,,,,,,305.228640625,FALL
-8.7559,-11.811,5.0926,0.1831,272.5303,-241.9507,305.23884375,FALL
,,,,,,305.24903125,FALL
-4.4198,-12.8644,7.767,16.419,262.215,-210.0284,305.259234375,FALL
,,,,,,305.269421875,FALL
-1.4557,-10.0823,7.2092,90.701,173.0399,-185.0642,305.279625,FALL
,,,,,,305.289828125,FALL
0.1101,-6.85,4.7885,119.6936,74.221,-215.7659,305.300015625,FALL
,,,,,,305.31021875,FALL
2.2363,-5.2219,3.4358,103.5798,8.9114,-205.1454,305.320421875,FALL
,,,,,,305.330609375,FALL
0.9769,-5.3823,1.6329,38.3923,-24.2317,-163.3351,305.3408125,FALL
,,,,,,305.351015625,FALL
0.1556,-7.111,1.0415,61.5864,-77.5781,-66.5914,305.361203125,FALL
,,,,,,305.37140625,FALL
0.4789,-10.5396,2.6864,61.8305,-83.9259,37.0495,305.381609375,FALL
,,,,,,305.391796875,FALL
2.4709,-12.5628,4.6473,25.6355,-51.0269,59.5111,305.402,FALL
,,,,,,305.412203125,FALL
-0.8883,-12.4885,5.0184,-17.4566,-9.3387,22.0954,305.422390625,FALL
,,,,,,305.43259375,FALL
-0.2825,-11.9139,4.7574,-32.2275,-16.9683,-24.2927,305.44278125,FALL
,,,,,,305.452984375,FALL
-0.3113,-10.5396,4.0128,-6.8361,-49.5621,-41.0779,305.4631875,FALL
,,,,,,305.473375,FALL
0.8715,-9.7471,3.7638,-8.301,-48.2192,-50.7828,305.483578125,MOTION
,,,,,,305.493765625,MOTION
0.68,-8.7654,3.5435,-20.4474,-34.2418,-53.7126,305.50396875,MOTION
,,,,,,305.514171875,MOTION
1.3599,-8.4231,4.0966,-32.7769,-12.8788,-45.6557,305.524359375,MOTION
,,,,,,305.5345625,MOTION
-0.8212,-8.5739,4.6928,-59.8163,26.8563,-37.1105,305.54475,MOTION
,,,,,,305.554953125,MOTION
-0.2969,-9.2563,5.4278,-72.6951,43.7635,-35.4625,305.56515625,MOTION
,,,,,,305.57534375,MOTION
-0.4094,-8.1764,4.8077,-60.6708,22.1564,-39.1247,305.585546875,MOTION
,,,,,,305.595734375,MOTION
-0.2083,-7.6808,3.7901,-49.6231,-12.1464,-42.2376,305.6059375,MOTION
,,,,,,305.616140625,MOTION
0.6919,-7.5994,2.9761,-32.6548,-39.2468,-26.1849,305.626328125,MOTION
,,,,,,305.63653125,MOTION
-1.2139,-8.0974,1.9394,-37.0495,-42.0545,-12.0853,305.64671875,MOTION
,,,,,,305.656921875,MOTION
0.2586,-9.8141,1.6305,-22.8889,-45.7167,7.9958,305.667109375,MOTION
,,,,,,305.6773125,MOTION
-0.8931,-10.475,1.0271,-12.2074,-44.8622,9.2166,305.687515625,MOTION
,,,,,,305.697703125,MOTION
0.6991,-11.04,1.1708,-9.7659,-32.2886,-7.7517,305.70790625,MOTION
,,,,,,305.718109375,MOTION
-0.2729,-10.3313,0.9864,-14.9541,-5.8596,-34.3638,305.728296875,MOTION
,,,,,,305.7385,MOTION
2.0064,-9.7734,1.6233,-28.3212,29.9081,-58.5345,305.7486875,MOTION
,,,,,,305.758890625,MOTION
0.4884,-8.6721,1.9992,-44.0687,71.2912,-73.9769,305.769078125,MOTION
,,,,,,305.77928125,MOTION
1.1612,-8.1429,3.1916,-40.9558,92.8983,-64.8824,305.789484375,MOTION
,,,,,,305.799671875,MOTION
0.1461,-8.5212,4.6784,-24.0486,88.1985,-38.8806,305.809875,MOTION
,,,,,,305.820078125,MOTION
0.8572,-9.1054,5.9857,0.0,63.1733,-10.8646,305.830265625,MOTION
,,,,,,305.84046875,MOTION
0.9194,-9.2108,6.3424,7.6296,32.3496,3.1739,305.85065625,MOTION
,,,,,,305.860859375,MOTION
0.2466,-9.115,6.0024,-3.7843,6.3478,11.1087,305.8710625,MOTION
,,,,,,305.88125,MOTION
-1.3983,-9.7351,5.1477,-3.296,-22.5837,28.8705,305.891453125,MOTION
,,,,,,305.90165625,MOTION
-1.3695,-11.1142,4.2331,28.4433,-64.3941,52.6139,305.91184375,MOTION
,,,,,,305.922046875,MOTION
-0.5196,-11.2363,2.9162,51.149,-92.8983,51.5152,305.93225,MOTION
,,,,,,305.9424375,MOTION
1.1971,-9.7208,1.8316,45.8998,-87.5271,18.128,305.952640625,MOTION
,,,,,,305.96284375,MOTION
0.1796,-8.0088,1.5635,8.6062,-49.501,-10.8036,305.97303125,MOTION
,,,,,,305.983234375,MOTION
-0.7686,-8.3177,1.9681,-15.6865,-16.7852,1.0376,305.9934375,MOTION
,,,,,,306.003625,MOTION
-0.8476,-9.9171,2.6145,9.3387,-22.4006,38.2702,306.013828125,MOTION
,,,,,,306.024015625,MOTION
-1.4198,-10.5779,2.4206,22.5837,-39.0637,43.6415,306.03421875,MOTION
,,,,,,306.044421875,MOTION
-0.5507,-10.1613,1.9609,27.955,-52.797,25.1473,306.054609375,MOTION
,,,,,,306.0648125,MOTION
-0.4669,-9.8668,1.9705,27.4056,-45.8998,16.2969,306.075015625,MOTION
,,,,,,306.085203125,MOTION
-0.3544,-10.056,2.6983,14.5878,-20.1422,14.1606,306.09540625,MOTION
,,,,,,306.105609375,MOTION
1.0942,-9.7878,3.7351,8.7893,-2.0753,9.7049,306.115796875,MOTION
,,,,,,306.126,MOTION
0.7829,-8.0926,4.4893,-4.2726,13.184,-3.1129,306.1361875,MOTION
,,,,,,306.146390625,MOTION
0.1891,-7.3456,5.3416,-22.6447,27.3446,-2.4415,306.15659375,MOTION
,,,,,,306.166796875,MOTION
-0.7853,-7.7934,5.7798,-15.9917,13.245,24.72,306.176984375,MOTION
,,,,,,306.1871875,MOTION
-1.4821,-9.3449,5.4829,8.24,-28.9926,58.2904,306.197375,MOTION
,,,,,,306.207578125,MOTION
-0.6991,-10.5851,4.6784,37.5378,-73.2444,76.3573,306.21778125,MOTION
,,,,,,306.22796875,MOTION
-0.4142,-10.1972,3.5818,35.7067,-87.6492,62.7461,306.238171875,MOTION
,,,,,,306.248375,MOTION
-0.2418,-9.3544,2.6553,17.0293,-71.7185,40.8338,306.2585625,MOTION
,,,,,,306.268765625,MOTION
-0.7925,-8.7822,2.3201,7.6296,-43.4584,33.9366,306.27896875,MOTION
,,,,,,306.28915625,MOTION
0.0144,-9.7686,3.3951,12.6347,-15.5034,42.848,306.299359375,MOTION
,,,,,,306.309546875,MOTION
-1.415,-9.9817,4.3025,5.3102,10.2542,39.9792,306.31975,MOTION
,,,,,,306.329953125,MOTION
-1.8412,-10.0392,4.9514,0.4883,21.424,32.2275,306.340140625,MOTION
,,,,,,306.35034375,MOTION
-2.1979,-10.7264,5.4637,5.6764,19.5318,31.6782,306.36053125,MOTION
,,,,,,306.370734375,MOTION
-1.7119,-10.8437,5.8109,7.0803,15.9917,22.8278,306.3809375,MOTION
,,,,,,306.391125,MOTION
-1.1708,-10.135,6.1126,3.7233,19.8981,-3.296,306.401328125,MOTION
,,,,,,306.41153125,MOTION
-0.9002,-8.6385,6.2275,-6.7141,30.3354,-20.5695,306.42171875,MOTION
,,,,,,306.431921875,MOTION
-1.1109,-8.1956,6.036,-10.8646,24.9031,-13.0619,306.442109375,MOTION
,,,,,,306.4523125,MOTION
-1.1301,-8.1142,5.3608,6.531,-4.8219,9.3387,306.462515625,MOTION
,,,,,,306.472703125,MOTION
-1.4198,-9.455,5.0854,26.429,-27.955,28.1381,306.48290625,MOTION
,,,,,,306.493109375,MOTION
-0.7542,-9.4718,5.0112,25.9407,-20.9967,27.2835,306.503296875,MOTION
,,,,,,306.5135,MOTION
-1.2977,-8.2004,4.7933,2.8687,-1.8311,-2.0753,306.523703125,MOTION
,,,,,,306.533890625,MOTION
-0.7853,-7.609,5.0783,-8.301,13.4281,-14.1606,306.54409375,MOTION
,,,,,,306.554296875,MOTION
-0.7303,-6.9386,5.0399,-3.9064,15.5034,-10.4373,306.5645,MOTION
,,,,,,306.5746875,MOTION
-1.6664,-6.5747,4.664,-4.2726,15.7476,-6.653,306.584890625,MOTION
,,,,,,306.59509375,MOTION
-1.5706,-8.3632,5.8732,-10.5594,23.3772,4.7609,306.60528125,MOTION
,,,,,,306.615484375,MOTION
-2.1764,-7.9155,6.5124,-15.8086,30.5185,5.9816,306.6256875,MOTION
,,,,,,306.635875,MOTION
-1.9011,-7.5707,6.5603,-11.3529,24.3538,-12.1464,306.646078125,MOTION
,,,,,,306.65628125,MOTION
-2.1261,-6.9817,6.3353,1.1597,12.3295,-18.4942,306.66646875,MOTION
,,,,,,306.676671875,MOTION
-2.435,-6.6489,6.0623,6.9582,3.296,-11.7191,306.686875,MOTION
,,,,,,306.6970625,MOTION
-2.3177,-7.5875,5.8971,14.6489,-7.3244,1.709,306.707265625,MOTION
,,,,,,306.71746875,MOTION
-2.2889,-8.0735,5.4781,29.8471,-25.5135,11.3529,306.72765625,MOTION
,,,,,,306.737859375,MOTION
-1.1325,-8.1286,4.8149,39.0637,-43.5194,8.179,306.7480625,MOTION
,,,,,,306.75825,MOTION
-1.0271,-7.1661,4.0224,28.8705,-43.7025,-4.2116,306.768453125,MOTION
,,,,,,306.77865625,MOTION
-0.1844,-6.7351,3.8069,10.3763,-24.2317,-12.1464,306.78884375,MOTION
,,,,,,306.799046875,MOTION
-1.1062,-6.3783,3.8644,-1.3428,-1.3428,-7.9958,306.80925,MOTION
,,,,,,306.8194375,MOTION
-1.1828,-7.7934,4.6257,0.9766,10.8036,9.949,306.829640625,MOTION
,,,,,,306.83984375,MOTION
-1.6832,-8.6266,5.198,7.6296,12.0243,17.2735,306.85003125,MOTION
,,,,,,306.860234375,MOTION
-1.8029,-8.8205,5.7606,7.9958,10.8646,7.6296,306.870421875,MOTION
,,,,,,306.880625,MOTION
-2.2937,-8.7559,6.2538,-3.9674,15.5644,-7.9348,306.890828125,MOTION
,,,,,,306.901015625,MOTION
-1.6066,-8.1788,6.2682,-3.235,9.949,-17.8838,306.91121875,MOTION
,,,,,,306.921421875,MOTION
-1.4533,-7.3456,5.8253,6.8972,-4.8219,-20.8136,306.931609375,MOTION
,,,,,,306.9418125,MOTION
-0.8452,-7.5827,5.6768,12.5126,-10.4373,-9.0945,306.952015625,MOTION
,,,,,,306.96221875,MOTION
-1.0487,-7.5252,5.5882,8.301,-4.944,1.8311,306.97240625,MOTION
,,,,,,306.982609375,MOTION
-1.1301,-8.1166,5.6649,6.4089,-0.4883,10.9256,306.9928125,MOTION
,,,,,,307.003015625,MOTION
-1.154,-8.3967,5.6481,10.6815,-3.7233,16.9683,307.013203125,MOTION
,,,,,,307.02340625,MOTION
-0.8955,-8.9378,5.9474,5.9816,-1.4039,19.6539,307.033609375,MOTION
,,,,,,307.043796875,MOTION
-1.4916,-8.3249,5.6433,-3.235,3.6622,17.6397,307.054,MOTION
,,,,,,307.064203125,MOTION
-1.7239,-8.4255,5.5523,-3.9064,1.1597,19.1046,307.074390625,MOTION
,,,,,,307.08459375,MOTION
-2.095,-8.6816,5.3249,-0.8545,-6.7141,24.9031,307.094796875,MOTION
,,,,,,307.104984375,MOTION
-1.9992,-8.7056,4.8532,5.005,-24.2317,21.5461,307.1151875,MOTION
,,,,,,307.125375,MOTION
-2.2793,-8.6673,4.2642,13.7944,-37.4157,19.715,307.135578125,MOTION
,,,,,,307.14578125,MOTION
-1.3887,-8.8636,3.9673,22.7668,-41.7493,18.4942,307.15596875,MOTION
,,,,,,307.166171875,MOTION
-1.2187,-8.1836,3.9625,20.8747,-36.256,7.5076,307.176359375,MOTION
,,,,,,307.1865625,MOTION
-1.0415,-7.7311,4.1972,9.7049,-22.9499,-2.8687,307.196765625,MOTION
,,,,,,307.206953125,MOTION
-1.1133,-7.5611,4.3312,11.2308,-9.6438,0.061,307.21715625,MOTION
,,,,,,307.227359375,MOTION
-0.2466,-7.4989,4.53,10.4373,-1.2818,3.6012,307.237546875,MOTION
,,,,,,307.24775,MOTION
-0.4549,-7.099,4.3552,5.9206,7.0803,8.5452,307.257953125,MOTION
,,,,,,307.268140625,MOTION
-0.3232,-7.3289,4.4845,9.0335,8.4231,18.7384,307.27834375,MOTION
,,,,,,307.28853125,MOTION
-1.336,-8.0352,4.609,11.9022,8.9724,33.6314,307.298734375,MOTION
,,,,,,307.3089375,MOTION
-1.2881,-9.1485,4.7191,10.5594,6.9582,39.2468,307.319125,MOTION
,,,,,,307.329328125,MOTION
-1.5682,-8.7846,3.9242,19.1656,-3.5401,32.6548,307.339515625,MOTION
,,,,,,307.34971875,MOTION
-0.9457,-8.5667,3.3855,18.6773,-1.8921,19.715,307.359921875,MOTION
,,,,,,307.370109375,MOTION
-1.6712,-7.8652,3.6345,9.3997,17.8838,14.2827,307.3803125,MOTION
,,,,,,307.390515625,MOTION
-2.6696,-8.7846,4.6186,-6.0427,40.0403,14.893,307.400703125,MOTION
,,,,,,307.41090625,MOTION
-1.8819,-9.4119,5.6289,3.1129,41.3831,10.2542,307.42109375,MOTION
,,,,,,307.431296875,MOTION
-0.9553,-8.0376,6.0336,-0.2441,45.7167,-20.8136,307.4415,MOTION
,,,,,,307.4516875,MOTION
-2.0399,-6.0336,5.1956,-19.2267,63.0512,-50.4166,307.461890625,MOTION
,,,,,,307.472078125,MOTION
-2.1213,-5.7726,5.4135,-37.0495,72.6341,-44.9232,307.48228125,MOTION
,,,,,,307.492484375,MOTION
-6.1365,-5.9977,4.8316,-36.7443,48.6465,-1.4649,307.502671875,MOTION
,,,,,,307.512875,MOTION
-5.0783,-10.0943,5.2219,-2.5636,-10.1321,41.6883,307.523078125,MOTION
,,,,,,307.533265625,MOTION
-0.3879,-9.9889,4.6856,48.1582,-62.2578,24.4148,307.54346875,MOTION
,,,,,,307.553671875,MOTION
0.2993,-5.6505,3.4478,15.8696,-42.0545,-80.9961,307.563875,MOTION
,,,,,,307.5740625,MOTION
-0.2059,-3.0072,3.9577,-31.9834,23.2551,-130.3751,307.584265625,MOTION
,,,,,,307.59446875,MOTION
-2.4302,-3.1964,5.3129,-59.9384,80.6909,-90.9452,307.60465625,MOTION
,,,,,,307.614859375,MOTION
-4.111,-5.842,7.4606,-53.7736,97.7203,-8.301,307.6250625,MOTION
,,,,,,307.63525,MOTION
-4.0176,-9.0073,9.0815,-18.2501,76.2963,48.2192,307.645453125,MOTION
,,,,,,307.65565625,MOTION
-5.6984,-10.5707,9.3975,3.7843,30.7016,53.8347,307.66584375,MOTION
,,,,,,307.676046875,MOTION
-4.2163,-11.3441,9.0121,26.2459,-36.5612,32.8379,307.68625,MOTION
,,,,,,307.696453125,MOTION
-2.4637,-9.7399,7.1206,29.9692,-92.8983,-13.5502,307.706640625,MOTION
,,,,,,307.71684375,MOTION
-3.431,-7.4965,5.004,23.7434,-119.2663,-46.4492,307.727046875,MOTION
,,,,,,307.737234375,MOTION
-2.2267,-7.7982,4.1182,14.5878,-111.9419,-29.4198,307.7474375,MOTION
,,,,,,307.757640625,MOTION
-0.5387,-9.2467,4.2091,31.0678,-99.5514,-1.0987,307.76784375,MOTION
,,,,,,307.77803125,MOTION
0.3639,-8.9426,4.5731,29.2367,-69.7043,-4.0895,307.788234375,MOTION
,,,,,,307.7984375,MOTION
-1.5228,-8.3033,4.9992,-1.4039,-16.8462,-28.016,307.808625,MOTION
,,,,,,307.818828125,MOTION
-1.8915,-9.4239,6.4238,-11.2918,20.8747,-17.5176,307.82903125,MOTION
,,,,,,307.83921875,MOTION
0.0862,-10.4582,7.3672,7.0803,18.7994,-0.1831,307.849421875,MOTION
,,,,,,307.859625,MOTION
0.6656,-8.514,6.6321,33.6924,-7.4465,-8.24,307.8698125,MOTION
,,,,,,307.880015625,MOTION
-1.1301,-8.0352,7.4653,24.1707,1.587,-0.1831,307.890203125,MOTION
,,,,,,307.90040625,MOTION
-1.6401,-9.8572,9.4813,-39.0027,58.4124,30.4575,307.910609375,MOTION
,,,,,,307.920796875,MOTION
-1.7167,-9.8117,9.8764,-53.9567,52.8581,27.5277,307.931,MOTION
,,,,,,307.941203125,MOTION
-0.8787,-7.8604,8.5045,-22.7058,-10.7425,8.1179,307.951390625,MOTION
,,,,,,307.96159375,MOTION
1.7646,-5.8947,5.9785,12.2074,-73.0613,-7.8127,307.97178125,MOTION
,,,,,,307.981984375,MOTION
1.1804,-4.0391,3.5459,24.5979,-101.6877,-12.0243,307.992171875,MOTION
,,,,,,308.002375,MOTION
-3.8835,-3.8763,2.2865,8.6673,-77.3949,20.2033,308.012578125,MOTION
,,,,,,308.022765625,MOTION
-4.1086,-9.0887,4.2259,5.9816,-15.0151,99.4293,308.03296875,MOTION
,,,,,,308.04315625,MOTION
-2.6169,-12.6274,6.3209,18.6163,19.8981,116.0314,308.053359375,MOTION
,,,,,,308.063546875,MOTION
-2.4661,-12.3449,7.0487,30.2133,21.8513,41.6883,308.07375,MOTION
,,,,,,308.0839375,MOTION
-1.7933,-9.6106,6.1796,22.0954,8.4841,-66.7745,308.094140625,MOTION
,,,,,,308.104328125,MOTION
2.6816,-5.9354,5.1812,36.317,-13.8554,-121.8909,308.11453125,MOTION
,,,,,,308.124734375,MOTION
-0.8021,-3.2945,4.2642,32.7769,-9.6438,-114.2003,308.134921875,MOTION
,,,,,,308.145125,MOTION
-1.7406,-3.2993,5.4158,6.3478,31.4341,-43.3973,308.1553125,MOTION
,,,,,,308.165515625,MOTION
-5.5882,-7.3815,7.4845,7.5076,73.9769,55.5437,308.175703125,MOTION
,,,,,,308.18590625,MOTION
